no,admin1_bps_code,admin1_bps,status,date,title,source,type_source
67,31,DKI JAKARTA,tutup,23 April 2020,"Surat Edaran Dinas Pendidikan Provinsi DKI Jakarta Nomor 43/SE/2020 Tahun 2020
Perpanjangan Pembelajaran Jarak Jauh Pasca Masa Pembatasan Sosial Berskala Besar Di Lingkungan...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_dinas_pendidikan_provinsi_dki_jakarta_nomor_43_se_2020_tahun_2020.pdf,regulation
68,31,DKI JAKARTA,tutup,9 November 2020,"Keputusan Kepala Dinas Pendidikan Provinsi DKI Jakarta Nomor 1130 Tahun 2020
Protokol Pencegahan Corona Virus Disease 2019 Di Sekolah Dan Institusi Pendidikan Lainnya",https://covid19.hukumonline.com/wp-content/uploads/2020/12/keputusan_kepala_dinas_pendidikan_provinsi_dki_jakarta_nomor_1130_tahun_2020.pdf,regulation
69,31,DKI JAKARTA,tutup,23 Juni 2021,"Keputusan Kepala Dinas Pendidikan Provinsi DKI Jakarta Nomor 646 Tahun 2021
Penghentian Sementara Kegiatan Di Satuan Pendidikan Pada Masa Perpanjangan Pemberlakuan Pembatasan Kegiatan...",https://covid19.hukumonline.com/wp-content/uploads/2021/07/keputusan_kepala_dinas_pendidikan_provinsi_dki_jakarta_nomor_646_tahun_2021.pdf,regulation
70,31,DKI JAKARTA,buka,28 Agustus 2021,Daftar Sekolah Jakarta yang Diizinkan Sekolah Tatap Muka,https://www.cnbcindonesia.com/news/20210828170026-4-271989/daftar-sekolah-jakarta-yang-diizinkan-sekolah-tatap-muka,news
71,31,DKI JAKARTA,buka,30 Agustus 2021,Ayo kembali ke sekolah,https://jambi.antaranews.com/berita/463882/ayo-kembali-ke-sekolah,news
72,31,DKI JAKARTA,tutup,13 September 2021,Disdik Undur Buka Sekolah Tatap Muka Setiap Hari,https://news.detik.com/berita/d-5721123/disdik-dki-undur-buka-sekolah-tatap-muka-setiap-hari-ini-alasannya,news
73,31,DKI JAKARTA,tutup,18 Januari 2022,39 Sekolah di Jakarta Tutup Usai Ditemukan Kasus Corona,https://news.detik.com/berita/d-5903329/39-sekolah-jakarta-tutup-usai-temukan-kasus-corona-ini-3-faktanya,news
74,31,DKI JAKARTA,tutup,19 Januari 2022,"43 sekolah di Jakarta tutup sementara imbas COVID-19, 28 sudah buka lagi",https://news.detik.com/berita/d-5904980/43-sekolah-di-jakarta-tutup-sementara-imbas-covid-19-28-sudah-buka-lagi,news
75,31,DKI JAKARTA,tutup,28 Januari 2022,"90 Sekolah di Jakarta Tutup karena Omicron, KSP: Jangan Berlebihan",https://www.republika.co.id/berita/r6eg57428/90-sekolah-di-jakarta-tutup-karena-omicron-ksp-jangan-panik-berlebih,news
76,31,DKI JAKARTA,tutup,11 Februari 2022,Wagub DKI ungkap 706 Sekolah di Jakarta Tutup Imbas Kasus COVID-19,https://metro.tempo.co/read/1559956/wagub-dki-ungkap-706-sekolah-di-jakarta-tutup-imbas-kasus-covid-19,news
77,31,DKI JAKARTA,buka,1 April 2022,"Mulai Hari Ini, DKI Jakarta Terapkan Pembelajaran Tatap Muka 100%",https://edukasi.sindonews.com/read/730349/212/mulai-hari-ini-dki-jakarta-terapkan-pembelajaran-tatap-muka-100-1648793083,news
78,75,GORONTALO,tutup,20 Maret 2020,"Surat Edaran Gubernur Gorontalo Nomor 420/DIKBUDPORA/765/III/SEK/2020 Tahun 2020
Upaya Pencegahan Penularan Covid-19 Di Satuan Pendidikan",https://covid19.hukumonline.com/wp-content/uploads/2020/06/surat_edaran_gubernur_gorontalo_nomor_420_dikbudpora_765_iii_sek_2020_tahun_2020.pdf,regulation
79,75,GORONTALO,tutup,23 Maret 2020,Gorontalo Mulai Liburkan Sekolah untuk Cegah Corona Menyebar,https://www.republika.co.id/berita/q7mm34382/gorontalo-mulai-liburkan-sekolah-untuk-cegah-corona-menyebar,news
80,75,GORONTALO,buka,3 September 2021,SD DAN SMP Di Gorontalo Mulai Sekolah Tatap Muka,https://www.youtube.com/watch?v=I5c49E8KjSc,news
81,75,GORONTALO,buka,27 September 2021,Kota Gorontalo Mulai PTM DI Sekolah Yang Siap Prokes,youtube.com/watch?v=mCQjUKt0SSM,news
82,15,JAMBI,tutup,17 Maret 2020,"Aceh, Jambi, NTB Liburkan Sekolah Dua Pekan Cegah Corona",https://www.cnnindonesia.com/nasional/20200316092721-20-483715/aceh-jambi-ntb-liburkan-sekolah-dua-pekan-cegah-corona,news
83,15,JAMBI,tutup,17 Maret 2020,Pemkot Jambi Liburkan Sekolah Mulai Besok,https://metrojambi.com/read/2022/05/25/51774/pemkot-jambi-liburkan-sekolah-mulai-besok,news
84,15,JAMBI,buka,13 Juli 2020,"Kasus Covid-19 Turun, Sekolah di Jambi Diizinkan Belajar Tatap Muka",https://www.liputan6.com/regional/read/4303893/kasus-covid-19-turun-sekolah-di-jambi-diizinkan-belajar-tatap-muka,news
85,15,JAMBI,buka,13 Juli 2020,"Kota Jambi Zona Kuning Corona, Sebagian Siswa Mulai Belajar di Sekolah",https://news.detik.com/berita/d-5091335/kota-jambi-zona-kuning-corona-sebagian-siswa-mulai-belajar-di-sekolah,news
86,15,JAMBI,tutup,18 Januari 2021,Sekolah Tatap Muka di Kota Jambi Dibatalkan,https://www.beritasatu.com/archive/720981/sekolah-tatap-muka-di-kota-jambi-dibatalkan,news
87,15,JAMBI,buka,16 Februari 2021,"SURAT EDARAN DISDIK, DAFTAR SEKOLAH YANG MELAKUKAN BELAJAR TATAP MUKA COVID 19",https://www.sman1muarojambi.sch.id/read/40/surat-edaran-disdik-daftar-sekolah-yang-melakukan-belajar-tatap-muka-covid-19,news
88,15,JAMBI,buka,16 Februari 2021,"Kabar Gembira, Pembelajaran Tatap Muka di SMA Resmi Dibuka",http://sman11sarolangunjbi.sch.id/home/read/18/kabar-gembira-pembelajaran-tatap-muka-di-sma-resmi-dibuka,news
89,15,JAMBI,buka,17 Februari 2021,Pembukaan Pembelajaran Tatap Muka 341 Sekolah SMA/SMK/SLB Provinsi Jambi,https://sman12mrg.sch.id/read/87/pembukaan-pembelajaran-tatap-muka-341-sekolah-smasmkslb-provinsi-jambi,news
90,15,JAMBI,buka,17 Februari 2021,"Besok, 341 Sekolah di Jambi Mulai Belajar Tatap Muka",https://www.viva.co.id/berita/nasional/1348848-besok-341-sekolah-di-jambi-mulai-belajar-tatap-muka,news
91,15,JAMBI,buka,9 Maret 2021,Pelaksanaan pembelajaran tatap muka di MTsN 2 Kota Jambi,http://jambikota.kemenag.go.id/news/509878/pelaksanaan-pembelajaran-tatap-muka-di-mtsn-2-kota-jambi.html,news
92,15,JAMBI,buka,9 Maret 2021,Pelaksanaan pembelajaran tatap muka di Madrasah Aliyah Negeri 2 Kota Jambi,http://jambikota.kemenag.go.id/news/509877/pelaksanaan-pembelajaran-tatap-muka-di-madrasah-aliyah-negeri-2-kota-jambi.html,news
93,15,JAMBI,tutup,3 Mei 2021,"Kasus Naik Tajam, Sekolah di Jambi Kembali Daring",https://www.kompas.id/baca/nusantara/2021/05/02/kasus-naik-tajam-sekolah-di-jambi-kembali-daring,news
94,15,JAMBI,buka,3 Juni 2021,Semua Sekolah SMA/SMK di Provinsi Jambi Sudah Belajar Tatap Muka Meski Belum Normal Sepenuhnya,https://jambi.tribunnews.com/2021/06/03/semua-sekolah-smasmk-di-provinsi-jambi-sudah-belajar-tatap-muka-meski-belum-normal-sepenuhnya,news
95,15,JAMBI,tutup,12 Juli 2021,SMA di Kota Jambi Masih Belajar Daring,https://www.beritasatu.com/archive/654793/sma-di-kota-jambi-masih-belajar-daring,news
96,15,JAMBI,tutup,6 Agustus 2021,"Covid-19 Meningkat Lagi, Kegiatan Belajar Tatap Muka di Kota Jambi Dihentikan",https://www.beritasatu.com/archive/662737/covid19-meningkat-lagi-kegiatan-belajar-tatap-muka-di-kota-jambi-dihentikan,news
97,15,JAMBI,buka,4 Oktober 2021,Hari Ini Sekolah Tatap Muka di Kota Jambi Dimulai Perhatikan Aturan Prokes,https://editornews.pikiran-rakyat.com/pendidikan/pr-1312729546/hari-ini-sekolah-tatap-muka-di-kota-jambi-dimulai-perhatikan-aturan-prokes,news
98,15,JAMBI,tutup,18 Februari 2022,"PTM Tingkat SMA-SMK di Kota Jambi Disetop Sementara, Siswa Sekolah Daring",https://news.detik.com/berita/d-5949365/ptm-tingkat-sma-smk-di-kota-jambi-disetop-sementara-siswa-sekolah-daring,news
99,15,JAMBI,tutup,18 Februari 2022,Edaran Pemprov Jambi: SMA/SMK/SLB Belajar Daring Sampai,https://ampar.id/edaran-pemprov-jambi-sma-smk-slb-belajar-daring-sampai/,news
100,15,JAMBI,buka,1 Maret 2022,PTM SMA/SMK di Kota Jambi dan Muaro Jambi Kembali Dimulai Besok,https://www.jernih.id/ptm-sma-smk-di-kota-jambi-dan-muaro-jambi-kembali-dimulai-besok,news
101,15,JAMBI,buka,1 Maret 2022,"Disdik Jambi Sampaikan Kabar Terbaru, Seluruh Siswa Harus Tahu",https://www.jpnn.com/news/disdik-jambi-sampai-kabar-terbaru-seluruh-siswa-harus-tahu,news
102,15,JAMBI,buka,8 Mei 2022,"Senin, Pelajar di Jambi Mulai Masuk Sekolah",https://rri.co.id/daerah/1447918/senin-pelajar-di-jambi-mulai-masuk-sekolah,news
103,32,JAWA BARAT,tutup,24 Maret 2020,"Surat Edaran Walikota Bogor Nomor 061/1169-UMUM Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Peserta Didik Paud/Tk/Ra, Sd/Mi, Smp/Mts, Sma/Smk/Ma...",https://covid19.hukumonline.com/wp-content/uploads/2020/05/surat_edaran_walikota_bogor_nomor_061_1169_umum_tahun_2020.pdf,regulation
104,32,JAWA BARAT,tutup,25 Maret 2020,"Surat Edaran Walikota Depok Nomor 420/142-HUK/DISDIK Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Peserta Didik Paud/Tk/Ra, Sd/Mi, Smp/Mts, Sma/Smk/Ma...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_walikota_depok_nomor_420_142_huk_disdik_tahun_2020-2.pdf,regulation
105,32,JAWA BARAT,tutup,27 Maret 2020,"Surat Dinas Pendidikan Pemerintah Daerah Provinsi Jawa Barat Nomor 443/3718-SET.DISDIK Tahun 2020
Penyelenggaraan Pendidikan Dalam Rangka Pencegahan Penyebaran Covid-19 Di Provinsi Jawa Barat",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_dinas_pendidikan_pemerintah_daerah_provinsi_jawa_barat_nomor_443_3718_set_disdik_tahun_2020-2.pdf,regulation
106,32,JAWA BARAT,tutup,27 Maret 2020,"Surat Edaran Bupati Karawang Nomor 800/1795/DISDIKPORA Tahun 2020
Perpanjangan Kegiatan Belajar, Mengajar Dan Bekerja Dari Rumah Dalam Upaya Kewaspadaan Pencegahan...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_bupati_karawang_nomor_800_1795_disdikpora_tahun_2020-2.pdf,regulation
107,32,JAWA BARAT,tutup,1 April 2020,"Surat Edaran Dinas Pendidikan Kabupaten Bogor Nomor 421/455-DISDIK Tahun 2020
Pelaksanaan Kebijakan Pendidikan Dalam Masa Darurat Penyebaran Corona Virus Disease (Covid-19)",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_dinas_pendidikan_kabupaten_bogor_nomor_421_455_disdik_tahun_2020-2.pdf,regulation
108,32,JAWA BARAT,tutup,1 April 2020,"Surat Edaran Bupati Kuningan Nomor 440/1/06/KESRA Tahun 2020
Pencegahan Penyebaran Virus Corona (Covid-19) Di Lingkungan Tempat Ibadah Dan Lembaga Pendidikan",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_bupati_kuningan_nomor_440_1_06_kesra_tahun_2020-2.pdf,regulation
109,32,JAWA BARAT,tutup,7 April 2020,"Surat Edaran Walikota Bogor Nomor 061/1334-UMUM Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Peserta Didik Paud/Tk/Ra, Sd/Mi, Smp/Mts, Sma/Smk/Ma,...",https://covid19.hukumonline.com/wp-content/uploads/2020/05/surat_edaran_walikota_bogor_nomor_061_1334_umum_tahun_2020.pdf,regulation
110,32,JAWA BARAT,tutup,8 April 2020,"Surat Edaran Walikota Depok Nomor 420/177-HUK/DISDIK Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Peserta Didik Paud/Tk/Ra, Sd/Mi, Smp/Mts, Sma/Smk/Ma...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_walikota_depok_nomor_420_177_huk_disdik_tahun_2020-1.pdf,regulation
111,32,JAWA BARAT,tutup,9 April 2020,"Surat Edaran Dinas Pendidikan Dan Kebudayaan Kabupaten Kuningan Nomor 421/864/UMUM Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Guru Dan Siswa",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_dinas_pendidikan_dan_kebudayaan_kabupaten_kuningan_nomor_421_864_umum_tahun_2020-1.pdf,regulation
112,32,JAWA BARAT,tutup,12 April 2020,"Surat Edaran Walikota Bekasi Nomor 421/2566/DISDIK Tahun 2020
Perpanjangan Belajar Dari Rumah (Home Learning) Ketiga Pada Masa Darurat Corona Virus...",https://covid19.hukumonline.com/wp-content/uploads/2020/05/surat_edaran_walikota_bekasi_nomor_421_2566_disdik_tahun_2020.pdf,regulation
113,32,JAWA BARAT,tutup,29 Mei 2020,"Surat Edaran Walikota Depok Nomor 420/258-HUK/DISDIK Tahun 2020
Perpanjangan Masa Belajar Di Rumah Bagi Peserta Didik Paud/Tk/Ra, Sd/Mi, Smp/Mts, Sma/Smk/Ma...",https://covid19.hukumonline.com/wp-content/uploads/2020/06/surat_edaran_walikota_depok_nomor_420_258_huk_disdik_tahun_2020.pdf,regulation
114,32,JAWA BARAT,buka,30 Juni 2020,"Peraturan Bupati Sumedang Nomor 51 Tahun 2020
Pedoman Pelaksanaan Adaptasi Kebiasaan Baru Pada Pondok Pesantren Dan Pendidikan Diniyah Dalam...",https://covid19.hukumonline.com/wp-content/uploads/2020/08/peraturan_bupati_sumedang_nomor_51_tahun_2020.pdf,regulation
115,32,JAWA BARAT,tutup,9 Juli 2020,"Peraturan Wali Kota Depok Nomor 48 Tahun 2020
Pedoman Pembelajaran Tahun Ajaran 2020/2021 Masa Pandemi Corona Virus Disease 2019 Di...",https://covid19.hukumonline.com/wp-content/uploads/2020/07/peraturan_wali_kota_depok_nomor_48_tahun_2020.pdf,regulation
116,32,JAWA BARAT,tutup,2 Februari 2022,"Keputusan Ketua Satuan Tugas Penanganan Corona Virus Disease 2019 Kota Bogor Nomor 01/STPC/02/2022 Tahun 2022
Kebijakan Penghentian Sementara Pembelajaran Pada Masa Pemberlakuan Pembatasan Kegiatan Masyarakat Dalam Rangka...",https://covid19.hukumonline.com/wp-content/uploads/2022/03/keputusan_ketua_satuan_tugas_penanganan_corona_virus_disease_2019_kota_bogor_nomor_01_stpc_02_2022_tahun_2022.pdf,regulation
117,32,JAWA BARAT,tutup,8 Februari 2022,"Keputusan Ketua Satuan Tugas Penanganan Corona Virus Disease 2019 Kota Bogor Nomor 02/STPC/02/2022 Tahun 2022
Kebijakan Penghentian Sementara Pembelajaran Pada Masa Pemberlakuan Pembatasan Kegiatan Masyarakat Dalam Rangka...",https://covid19.hukumonline.com/wp-content/uploads/2022/03/keputusan_ketua_satuan_tugas_penanganan_corona_virus_disease_2019_kota_bogor_nomor_02_stpc_02_2022_tahun_2022.pdf,regulation
118,33,JAWA TENGAH,tutup,15 Maret 2020,"Surat Edaran Gubernur Jawa Tengah Nomor 420/0005956 Tahun 2020
Pencegahan Penyebaran Corona Virus Disease (Covid-19) Pada Satuan Pendidikan Di Jawa Tengah",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_gubernur_jawa_tengah_nomor_420_0005956_tahun_2020.pdf,regulation
119,33,JAWA TENGAH,tutup,15 Maret 2020,"Surat Edaran Kepala Dinas Pendidikan, Pemuda Dan Olahraga Kabupaten Temanggung Nomor 440/1838/III/2020 Tahun 2020
Pencegahan Penyebaran Corona Virus Disease (Covid-19) Pada Satuan Pendidikan Di Kabupaten Temanggung",https://covid19.hukumonline.com/wp-content/uploads/2021/08/surat_edaran_kepala_dinas_pendidikan_pemuda_dan_olahraga_kabupaten_temanggung_nomor_440_1838_iii_2020_tahun_2020-1.pdf,regulation
120,33,JAWA TENGAH,tutup,15 Maret 2020,"Surat Edaran Dinas Pendidikan Dan Kebudayaan Provinsi Jawa Tengah Nomor 443.2/08991 Tahun 2020
Pengaturan Pelaksanaan Ujian Nasional/Ujian Sekolah Dan Kegiatan Belajar Mengajar Pada Sma, Smk,...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_dinas_pendidikan_dan_kebudayaan_provinsi_jawa_tengah_nomor_443_2_08991_tahun_2020.pdf,regulation
121,33,JAWA TENGAH,tutup,26 Maret 2020,"Surat Edaran Dinas Pendidikan, Pemuda Dan Olahraga Kabupaten Temanggung Nomor 420/1937 Tahun 2020
Layanan Penyelenggaraan Pendidikan Dalam Rangka Pencegahan Penularan Dan Penyebaran Infeksi Corona Virus...",https://covid19.hukumonline.com/wp-content/uploads/2021/08/surat_edaran_dinas_pendidikan_pemuda_dan_olahraga_kabupaten_temanggung_nomor_420_1937_tahun_2020-1.pdf,regulation
122,33,JAWA TENGAH,buka,10 Juli 2020,"Surat Edaran Kepala Dinas Pendidikan, Pemuda Dan Olahraga Kabupaten Temanggung Nomor 420/3925 Tahun 2020
Penyelenggaraan Pembelajaran Pada Tahun Ajaran 2020/2021 Di Masa Pandemi Corana Virus Disease...",https://covid19.hukumonline.com/wp-content/uploads/2021/08/surat_edaran_kepala_dinas_pendidikan_pemuda_dan_olahraga_kabupaten_temanggung_nomor_420_3925_tahun_2020-1.pdf,regulation
123,35,JAWA TIMUR,tutup,15 Maret 2020,"Instruksi Bupati Madiun Nomor 2/INSTRUKSI/2020 Tahun 2020
Antisipasi Meningkatnya Resiko Penyebaran Corona Virus Disease 2019 (Covid-19) Di Bidang Pendidikan",https://covid19.hukumonline.com/wp-content/uploads/2021/04/instruksi_bupati_madiun_nomor_2_instruksi_2020_tahun_2020.pdf,regulation
124,35,JAWA TIMUR,tutup,15 Maret 2020,"Instruksi Bupati Madiun Nomor 2/INSTRUKSI/2020 Tahun 2020
Antisipasi Meningkatnya Resiko Penyebaran Corona Virus Disease 2019 (Covid-19) Di Bidang Pendidikan",https://covid19.hukumonline.com/wp-content/uploads/2021/04/instruksi_bupati_madiun_nomor_2_instruksi_2020_tahun_2020.pdf,regulation
125,35,JAWA TIMUR,tutup,26 Maret 2020,"Surat Edaran Dinas Pendidikan Kabupaten Gresik Nomor 420/971/437.53/2020 Tahun 2020
Ujian Nasional, Ujian Sekolah, Kegiatan Belajar Dari Rumah, Kelulusan Peserta Didik, Kenaikan...",https://covid19.hukumonline.com/wp-content/uploads/2020/04/surat_edaran_dinas_pendidikan_kabupaten_gresik_nomor_420_971_437_53_2020_tahun_2020.pdf,regulation
126,35,JAWA TIMUR,tutup,17 April 2020,"Surat Edaran Bupati Madiun Nomor 420/90/402.011/2020 Tahun 2020
Perpanjangan Pelaksanaan Kegiatan Pembelajaran Di Rumah Di Kabupaten Madiun",https://covid19.hukumonline.com/wp-content/uploads/2021/04/surat_edaran_bupati_madiun_nomor_420_90_402_011_2020_tahun_2020.pdf,regulation
